"included","table_id","priority","long_name","units","comment","questions & notes","out_name","standard_name","uncinfirmed or proposed standard name","unformatted units","cell_methods","valid_min","valid_max","ok_min_mean_abs","ok_max_mean_abs","positive","dimensions","type","name","modeling_realm","frequency","cell_measures","flag_values","flag_meanings","OMIP priority","OMIP override"
"0","seaicemon","1","Downwelling shortwave flux over sea ice","W m-2","","None","siflswdtop","surface_downwelling_shortwave_flux_in_air","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflswdtop","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Upward shortwave flux over sea ice","W m-2","","None","siflswutop","surface_upwelling_shortwave_flux_in_air","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflswutop","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Downwelling shortwave flux under sea ice","W m-2","","None","siflswdbot","bottom_downwelling_shortwave_flux_into_ocean","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflswdbot","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Downwelling longwave flux over sea ice","W m-2","","None","sifllwdtop","surface_downwelling_longwave_flux_in_air","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sifllwdtop","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Upward longwave flux over sea ice","W m-2","","None","sifllwutop","surface_upwelling_longwave_flux_in_air","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sifllwutop","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Net sensible heat flux over sea ice","W m-2","","None","siflsenstop","surface_upward_sensible_heat_flux","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflsenstop","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Net latent heat flux over sea ice","W m-2","","None","sifllatstop","surface_upward_latent_heat_flux","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sifllatstop","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Net sensible heat flux under sea ice","W m-2","","None","siflsensupbot","ice_ocean_heat_flux","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflsensupbot","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Net conductive heat flux in ice at the surface","W m-2","","None","siflcondtop","conductive_heat_flux_at_sea_ice_surface","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflcondtop","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Net conductive heat fluxes in ice at the bottom","W m-2","","None","siflcondbot","conductive_heat_flux_at_sea_ice_bottom","None","W m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflcondbot","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Rainfall rate over sea ice","kg m-2 s-1","","None","sipr","rainfall_flux","None","kg m-2 s-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sipr","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Salt flux from sea ice","kg m-2 s-1","","None","siflsaltbot","salt_flux_from_ice","None","kg m-2 s-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflsaltbot","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Freshwater flux from sea ice","kg m-2 s-1","","None","siflfwbot","freshwater_flux_from_ice","None","kg m-2 s-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siflfwbot","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","X-component of sea ice velocity","m s-1","","None","siu","sea_ice_x_velocity","None","m s-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siu","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Y-component of sea ice velocity","m s-1","","None","siv","sea_ice_y_velocity","None","m s-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siv","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Sea-ice speed","m s-1","","None","sispeed","sea_ice_speed","None","m s-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sispeed","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","X-component of sea-ice mass transport","kg s-1","","None","sidmasstranx","sea_ice_x_transport","None","kg s-1","time: mean area: mean where sea_ice over sea","","","","","","longitude latitude time","real","sidmasstranx","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","2","Y-component of sea-ice mass transport","kg s-1","","None","sidmasstrany","sea_ice_y_transport","None","kg s-1","time: mean area: mean where sea_ice over sea","","","","","","longitude latitude time","real","sidmasstrany","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","X-component of atmospheric stress on sea ice","N m-2","","None","sistrxdtop","surface_downward_x_stress","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sistrxdtop","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Y-component of atmospheric stress on sea ice","N m-2","","None","sistrydtop","surface_downward_y_stress","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sistrydtop","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","X-component of ocean stress on sea ice","N m-2","","None","sistrxubot","sea_ice_base_upward_x_stress","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sistrxubot","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","1","Y-component of ocean stress on sea ice","N m-2","","None","sistryubot","sea_ice_base_upward_y_stress","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sistryubot","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","2","Compressive sea ice strength","N m-1","","None","sicompstren","compressive_strength_of_sea_ice","None","N m-1","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sicompstren","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","3","Atmospheric drag coefficient","1.0","","None","sidragtop","surface_drag_coefficient_for_momentum_in_air","None","1.0","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sidragtop","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Ocean drag coefficient","1.0","","None","sidragbot","surface_drag_coefficient_for_momentum_in_water","None","1.0","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","sidragbot","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Sea-surface tilt term in force balance (x-component)","N m-2","","None","siforcetiltx","sea_surface_tilt_force_on_sea_ice_x","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siforcetiltx","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Sea-surface tilt term in force balance (y-component)","N m-2","","None","siforcetilty","sea_surface_tilt_force_on_sea_ice_y","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siforcetilty","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Coriolis force term in force balance (x-component)","N m-2","","None","siforcecoriolx","coriolis_force_on_sea_ice_x","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siforcecoriolx","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Coriolis force term in force balance (y-component)","N m-2","","None","siforcecorioly","coriolis_force_on_sea_ice_y","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siforcecorioly","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Internal stress term in force balance (x-component)","N m-2","","None","siforceintstrx","internal_stress_in_sea_ice_x","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siforceintstrx","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Internal stress term in force balance (y-component)","N m-2","","None","siforceintstry","internal_stress_in_sea_ice_y","None","N m-2","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice","","","","","","longitude latitude time","real","siforceintstry","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Average normal stress in sea ice","N m-1","","None","sistresave","average_normal_stress","None","N m-1","time: point area: mean where sea_ice","","","","","","longitude latitude time1","real","sistresave","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","3","Maximum shear stress in sea ice","N m-1","","None","sistremax","maximum_shear_stress","None","N m-1","time: point area: mean where sea_ice","","","","","","longitude latitude time1","real","sistremax","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Divergence of the sea-ice velocity field","1/s","","None","sidivvel","divergence_of_sea_ice_velocity","None","1/s","time: point area: mean where sea_ice","","","","","","longitude latitude time1","real","sidivvel","seaIce","mon","area: areacello","None","None","",""
"0","seaicemon","2","Maximum shear of sea-ice velocity field","1/s","","None","sishevel","maximum_shear_of_sea_ice_velocity","None","1/s","time: point area: mean where sea_ice","","","","","","longitude latitude time1","real","sishevel","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","Sea ice extent North","10^6 km2","","None","siextentn","sea_ice_extent","None","10^6 km2","time: mean area: mean where sea_ice over sea","","","","","","time","real","siextentn","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","Sea ice extent South","10^6 km2","","None","siextents","sea_ice_extent","None","10^6 km2","time: mean area: mean where sea_ice over sea","","","","","","time","real","siextents","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","Sea ice volume North","10^3 km3","","None","sivoln","sea_ice_volume","None","10^3 km3","time: mean area: mean where sea_ice over sea","","","","","","time","real","sivoln","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","Sea ice volume South","10^3 km3","","None","sivols","sea_ice_volume","None","10^3 km3","time: mean area: mean where sea_ice over sea","","","","","","time","real","sivols","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","Sea ice area North","10^6 km2","","None","siarean","sea_ice_area","None","10^6 km2","time: mean area: mean where sea_ice over sea","","","","","","time","real","siarean","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","2","Sea ice area South","10^6 km2","","None","siareas","sea_ice_area","None","10^6 km2","time: mean area: mean where sea_ice over sea","","","","","","time","real","siareas","seaIce","mon","area: areacella","None","None","",""
"0","seaicemon","1","Sea ice mass flux through straits","kg/s","Flux across 4 straits","None","siacrossline","sea_ice_transport_across_line","None","kg/s","time: mean area: mean where sea_ice over sea","","","","","","latitude basin time","real","siacrossline","seaIce","mon","area: areacello","None","None","",""
"0","primOmon","1","Tendency of sea water potential temperature","W m-2","","None","opottemptend","tendency_of_sea_water_potential_temperature_expressed_as_heat_content","None","W m-2","time: mean area: mean where sea","","","","","","longitude latitude time","real","opottemptend","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","VT","degree_C m s-1","","None","vto","product_of_yward_sea_water_velocity_and_temperature","None","degree_C m s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","vto","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","UT","degree_C m s-1","","None","uto","product_of_xward_sea_water_velocity_and_temperature","None","degree_C m s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","uto","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","UU","m2 s-2","","None","u2o","square_of_sea_water_x_velocity","None","m2 s-2","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","u2o","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","VV","m2 s-2","","None","v2o","square_of_sea_water_y_velocity","None","m2 s-2","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","v2o","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","US","m s-1","","None","uso","product_of_xward_sea_water_velocity_and_salinity","None","m s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","uso","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","VS","m s-1","","None","vso","product_of_yward_sea_water_velocity_and_salinity","None","m s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","vso","ocean","mon","area: areacello","None","None","",""
"0","primOmon","1","WW","m2 s-2","","None","w2o","square_of_sea_water_upward_velocity","None","m2 s-2","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","w2o","ocean","mon","area: areacello","None","None","",""
"0","primOmon","1","WT","degree_C m s-1","","None","wto","product_of_upward_sea_water_velocity_and_salinity","None","degree_C m s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","wto","ocean","mon","area: areacello","None","None","",""
"0","primOmon","1","WS","m s-1","","None","wso","product_of_upward_sea_water_velocity_and_salinity","None","m s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","wso","ocean","mon","area: areacello","None","None","",""
"1","primOmon","1","W","m s-1","","None","wo","upward_sea_water_velocity","None","m s-1","time: mean","","","","","","longitude latitude olevel time","real","wo","ocean","mon","area: areacello","None","None","",""
"1","prim6hr","1","Daily Maximum Near-Surface Wind Speed of Gust","m s-1","","None","wsgsmax","wind_speed_of_gust","None","m s-1","time: maximum","","","","","","longitude latitude height10m time","real","wsgsmax","atmos","6hr","","None","None","",""
"1","prim6hr","1","Daily Maximum Near-Surface Wind Speed","m s-1","","None","sfcWindmax","wind_speed_of_gust","None","m s-1","time: maximum","","","","","","longitude latitude height10m time","real","sfcWindmax","atmos","6hr","","None","None","",""
"0","prim6hr","1","Wet bulb potential temperature","K","","None","wbtemp","wet_bulb_temperature","None","K","time: mean","","","","","","longitude latitude plev7h time","real","wbtemp","atmos","6hr","","None","None","",""
"1","cfDay","0","surface altitude","m","height above the geoid; as defined here, """"the geoid"""" is a surface of constant geopotential that, if the ocean were at rest, would coincide with mean sea level. Under this definition, the geoid changes as the mean volume of the ocean changes (e.g., due to glacial melt, or global warming of the ocean).  Report here the height above the present-day geoid.  Over ocean, report as 0.0","None","orog","surface_altitude","None","m","","","","","","","longitude latitude","real","orog","atmos","day","","None","None","",""
"1","cfDay","1","Surface Air Pressure","Pa","","None","ps","surface_air_pressure","None","Pa","time: mean","","","","","","longitude latitude time","real","ps","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","TOA Incident Shortwave Radiation","W m-2","","None","rsdt","toa_incoming_shortwave_flux","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rsdt","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","toa outgoing shortwave radiation","W m-2","","None","rsut","toa_outgoing_shortwave_flux","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rsut","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Surface Downwelling Clear-Sky Shortwave Radiation","W m-2","","None","rsdscs","surface_downwelling_shortwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rsdscs","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Surface Upwelling Clear-Sky Shortwave Radiation","W m-2","","None","rsuscs","surface_upwelling_shortwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rsuscs","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Surface Downwelling Clear-Sky Longwave Radiation","W m-2","","None","rldscs","surface_downwelling_longwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rldscs","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","toa outgoing clear-sky longwave radiation","W m-2","","None","rlutcs","toa_outgoing_longwave_flux_assuming_clear_sky","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rlutcs","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","toa outgoing clear-sky shortwave radiation","W m-2","","None","rsutcs","toa_outgoing_shortwave_flux_assuming_clear_sky","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rsutcs","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Condensed Water Path","kg m-2","calculate mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","None","clwvi","atmosphere_cloud_condensed_water_content","None","kg m-2","time: mean","","","","","","longitude latitude time","real","clwvi","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Ice Water Path","kg m-2","calculate mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","None","clivi","atmosphere_mass_content_of_cloud_ice","None","kg m-2","time: mean","","","","","","longitude latitude time","real","clivi","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","omega (=dp/dt)","Pa s-1","at 500 hPa level; commonly referred to as """"omega"""", this represents the vertical component of velocity in pressure coordinates (positive down)","None","wap500","lagrangian_tendency_of_air_pressure","None","Pa s-1","time: mean","","","","","","longitude latitude time p500","real","wap500","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Air Temperature","K","","None","ta700","air_temperature","None","K","time: mean","","","","","","longitude latitude time p700","real","ta700","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Air Pressure at Convective Cloud Base","Pa","","None","ccb","air_pressure_at_convective_cloud_base","None","Pa","time: mean","","","","","","longitude latitude time","real","ccb","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Air Pressure at Convective Cloud Top","Pa","","None","cct","air_pressure_at_convective_cloud_top","None","Pa","time: mean","","","","","","longitude latitude time","real","cct","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Convective Precipitation","kg m-2 s-1","","None","prc","convective_precipitation_flux","None","kg m-2 s-1","time: mean","","","","","","longitude latitude time","real","prc","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","surface downwelling longwave radiation","W m-2","","None","rlds","surface_downwelling_longwave_flux_in_air","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rlds","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","surface upwelling longwave radiation","W m-2","","None","rlus","surface_upwelling_longwave_flux_in_air","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rlus","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Surface Downwelling Shortwave Radiation","W m-2","","None","rsds","surface_downwelling_shortwave_flux_in_air","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rsds","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","surface upwelling shortwave radiation","W m-2","","None","rsus","surface_upwelling_shortwave_flux_in_air","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rsus","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","toa outgoing longwave radiation","W m-2","","None","rlut","toa_outgoing_longwave_flux","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rlut","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","ISCCP Total Total Cloud Fraction","%","","None","cltisccp","cloud_area_fraction","None","%","time: mean","","","","","","longitude latitude time","real","cltisccp","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","ISCCP Mean Cloud Albedo","1.0","time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html","None","albisccp","cloud_albedo","None","1.0","time: mean","","","","","","longitude latitude time","real","albisccp","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","ISCCP Mean Cloud Top Pressure","Pa","time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html","None","pctisccp","air_pressure_at_cloud_top","None","Pa","time: mean","","","","","","longitude latitude time","real","pctisccp","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","PARASOL Reflectance","1.0","Simulated reflectance from PARASOL as seen at the top of the atmosphere for 5 solar zenith angles. Valid only over ocean and for one viewing direction (viewing zenith angle of 30 degrees and relative azimuth angle 320 degrees).","None","parasolRefl","toa_bidirectional_reflectance","None","1.0","time: mean","","","","","","longitude latitude time sza5","real","parasolRefl","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","CALIPSO Total Cloud Fraction","%","","None","cltcalipso","cloud_area_fraction","None","%","time: mean","","","","","","longitude latitude time","real","cltcalipso","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","CALIPSO Low Level Cloud Fraction","%","","None","cllcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude time","real","cllcalipso","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","CALIPSO Mid Level Cloud Fraction","%","","None","clmcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude time","real","clmcalipso","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","CALIPSO High Level Cloud Fraction","%","","None","clhcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude time","real","clhcalipso","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Eastward Wind","m s-1","","None","ua","eastward_wind","None","m s-1","time: mean","","","","","","longitude latitude alevel time","real","ua","atmos","day","","None","None","",""
"1","cfDay","1","Northward Wind","m s-1","","None","va","northward_wind","None","m s-1","time: mean","","","","","","longitude latitude alevel time","real","va","atmos","day","","None","None","",""
"1","cfDay","1","Air Temperature","K","","None","ta","air_temperature","None","K","time: mean","","","","","","longitude latitude alevel time","real","ta","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Specific Humidity","1.0","","None","hus","specific_humidity","None","1.0","time: mean","","","","","","longitude latitude alevel time","real","hus","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","omega (=dp/dt)","Pa s-1","commonly referred to as """"omega"""", this represents the vertical component of velocity in pressure coordinates (positive down)","None","wap","lagrangian_tendency_of_air_pressure","None","Pa s-1","time: mean","","","","","","longitude latitude alevel time","real","wap","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Geopotential Height","m","","None","zg","geopotential_height","None","m","time: mean","","","","","","longitude latitude alevel time","real","zg","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Relative Humidity","%","This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","None","hur","relative_humidity","None","%","time: mean","","","","","","longitude latitude alevel time","real","hur","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Cloud Area Fraction","%","","None","cl","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude alevel time","real","cl","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Mass Fraction of Cloud Liquid Water","kg kg-1","Calculated as the mass of  cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","None","clw","mass_fraction_of_cloud_liquid_water_in_air","None","kg kg-1","time: mean","","","","","","longitude latitude alevel time","real","clw","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Mass Fraction of Cloud Ice","kg kg-1","Calculated as the mass of cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","None","cli","mass_fraction_of_cloud_ice_in_air","None","kg kg-1","time: mean","","","","","","longitude latitude alevel time","real","cli","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Convective Mass Flux","kg m-2 s-1","The net mass flux should represent the difference between the updraft and downdraft components.  This is calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).","None","mc","atmosphere_net_upward_convective_mass_flux","None","kg m-2 s-1","time: mean","","","","","up","longitude latitude alevhalf time","real","mc","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","CALIPSO Cloud Area Fraction","%","","None","clcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude alt40 time","real","clcalipso","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","ISCCP Cloud Area Fraction","%","","None","clisccp","isccp_cloud_area_fraction","None","%","time: mean","","","","","","longitude latitude plev7 time tau","real","clisccp","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","Pressure on Model Levels","Pa","","None","pfull","air_pressure","None","Pa","time: mean","","","","","","longitude latitude alevel time","real","pfull","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Pressure on Model Half-Levels","Pa","","None","phalf","air_pressure","None","Pa","time: mean","","","","","","longitude latitude alevhalf time","real","phalf","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","1","Specific Humidity","1.0","These are standard variables from CMIP5.","None","hus","specific_humidity","None","1.0","time: mean","","","","","","longitude latitude plev10 time","real","hus","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","2","Specific Humidity","1.0","These are standard variables from CMIP5.","None","hus","specific_humidity","None","1.0","time: mean","","","","","","longitude latitude plev19 time","real","hus","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","3","Specific Humidity","1.0","These are standard variables from CMIP5.","None","hus","specific_humidity","None","1.0","time: mean","","","","","","longitude latitude plev23 time","real","hus","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","1","Air Temperature","K","The difference is to request greater vertical","None","ta","air_temperature","None","K","time: mean","","","","","","longitude latitude plev10 time","real","ta","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","2","Air Temperature","K","The difference is to request greater vertical","None","ta","air_temperature","None","K","time: mean","","","","","","longitude latitude plev19 time","real","ta","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","3","Air Temperature","K","The difference is to request greater vertical","None","ta","air_temperature","None","K","time: mean","","","","","","longitude latitude plev23 time","real","ta","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","1","Eastward Wind","m s-1","resolution: 17 standard level.","None","ua","eastward_wind","None","m s-1","time: mean","","","","","","longitude latitude plev10 time","real","ua","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","2","Eastward Wind","m s-1","resolution: 17 standard level.","None","ua","eastward_wind","None","m s-1","time: mean","","","","","","longitude latitude plev19 time","real","ua","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","3","Eastward Wind","m s-1","resolution: 17 standard level.","None","ua","eastward_wind","None","m s-1","time: mean","","","","","","longitude latitude plev23 time","real","ua","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","1","Northward Wind","m s-1","","None","va","northward_wind","None","m s-1","time: mean","","","","","","longitude latitude plev10 time","real","va","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","2","Northward Wind","m s-1","","None","va","northward_wind","None","m s-1","time: mean","","","","","","longitude latitude plev19 time","real","va","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","3","Northward Wind","m s-1","","None","va","northward_wind","None","m s-1","time: mean","","","","","","longitude latitude plev23 time","real","va","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","1","omega (=dp/dt)","Pa s-1","wap is a lower priority request (level 2, not level 1)","None","wap","lagrangian_tendency_of_air_pressure","None","Pa s-1","time: mean","","","","","","longitude latitude plev10 time","real","wap","atmos","day","area: areacella","None","None","",""
"1","DYVR_daily_d","2","omega (=dp/dt)","Pa s-1","wap is a lower priority request (level 2, not level 1)","None","wap","lagrangian_tendency_of_air_pressure","None","Pa s-1","time: mean","","","","","","longitude latitude plev19 time","real","wap","atmos","day","area: areacella","None","None","",""
