"Priority","Long name","units","description","comment","Variable Name","CF Standard Name","cell_methods","positive","type","dimensions","CMOR Name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Tendency of Specific Humidity due to Numerical Diffusion","s-1","This includes any horizontal or vertical numerical moisture diffusion not associated with the parametrized moist physics or the resolved dynamics.  For example, any vertical diffusion which is part of the boundary layer mixing scheme should be excluded, as should any diffusion which is included in the terms from the resolved dynamics.   This term is required to check the closure of the moisture budget.","None","tnhusd","tendency_of_specific_humidity_due_to_diffusion","time: mean","None","real","longitude latitude alevel time","tnhusd","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"36","2c8cb564bae033f641135194947da163","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","bab9d6c8-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","False","UM:1","lo-la-al-ti__tnhusd","m01s13i182"
"1","Tendency of Specific Humidity Due to Stratiform Cloud and Precipitation and Boundary Layer Mixing","s-1","To be specified only in  models which do not separate budget terms for stratiform cloud, precipitation and boundary layer schemes.  Includes all bounday layer terms including and diffusive terms.","None","tnhusscpbl","tendency_of_specific_humidity_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing","time: mean","None","real","longitude latitude alevel time","tnhusscpbl","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"37","9e9e7476986ece18ce380652eaabe342","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","bab9dfd8-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-al-ti__tnhusscpbl","m01s09i182,m01s04i182"
"1","Tendency of Specific Humidity due to Model Physics","s-1","This includes sources and sinks from parametrized moist physics (e.g. convection, boundary layer, stratiform condensation/evaporation, etc.) and excludes sources and sinks from resolved dynamics or from horizontal or vertical numerical diffusion not associated with model physicsl.  For example any diffusive mixing by the boundary layer scheme would be included.","This includes sources and sinks from parametrized physics (e.g. convection, stratiform condensation/evaporation, etc.) and excludes sources and sinks from resolved dynamics and diffusion.","tnhusmp","tendency_of_specific_humidity_due_to_model_physics","time: mean","None","real","longitude latitude alevel time","tnhusmp","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"38","6e30ba1e2c19dcbd85faa176d4eae596","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","bab9db28-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","x","UM:1","lo-la-al-ti__tnhusmp","m01s09i182,m01s04i182,m01s05i182"
"1","Eddy Viscosity Coefficients for Momentum","m2 s-1","unset","None","eviscu","atmosphere_momentum_diffusivity","time: mean","None","real","longitude latitude alevel time","eviscu","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"40","3a2ad93119eb2a346a9b9d61972c8e3d","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,ScenarioMIP","baad3788-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-al-ti__eviscu",
"1","Eddy Diffusivity Coefficients for Temperature","m2 s-1","unset","None","evisct","atmosphere_heat_diffusivity","time: mean","None","real","longitude latitude alevel time","evisct","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"41","f991df686b91ab797fc60ea09c11537c","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,ScenarioMIP","baad3512-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","False","False","lo-la-al-ti__evisct",
"2","Convective Cloud Area Fraction","%","Include only convective cloud.","None","clc","convective_cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude alevel time","clc","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"44","1aefc13bd27020244fe1cfd706ce1041","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baaa557c-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__clc","m01s02i314,m01s02i315"
"2","Mass Fraction of Convective Cloud Liquid Water","1.0","Calculated as the mass of convective cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","Calculated as the mass of convective cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","clwc","mass_fraction_of_convective_cloud_liquid_water_in_air","time: mean","None","real","longitude latitude alevel time","clwc","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"45","9b75db3b829a01b02dfe952824150a33","AerChemMIP,CFMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,ScenarioMIP","baab0b2a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__clwc","m01s02i310"
"2","Mass Fraction of Convective Cloud Ice","1.0","Calculated as the mass of convective cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","Calculated as the mass of convective cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","clic","mass_fraction_of_convective_cloud_ice_in_air","time: mean","None","real","longitude latitude alevel time","clic","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"46","76f247229d5b524d94dfaedd577eeb84","AerChemMIP,CFMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,ScenarioMIP","baaa8aa6-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__clic","m01s02i311"
"2","Stratiform Cloud Area Fraction","%","unset","None","cls","stratiform_cloud_area_fraction_in_atmosphere_layer","time: mean","None","real","longitude latitude alevel time","cls","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"47","2cd1940e7201d5adb02ba157a74fc33e","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baaac764-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__cls","m01s02i312,m01s02i313"
"2","Mass Fraction of Stratiform Cloud Liquid Water","1.0","Calculated as the mass of stratiform cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","Calculated as the mass of stratiform cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.","clws","mass_fraction_of_stratiform_cloud_liquid_water_in_air","time: mean","None","real","longitude latitude alevel time","clws","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"48","e4dc8fb121d8dc2cbc44f1f28eea183b","AerChemMIP,CFMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,ScenarioMIP","baab0f3a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__clws","m01s02i308"
