"Priority","Long name","units","description","comment","Variable Name","CF Standard Name","cell_methods","positive","type","dimensions","CMOR Name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","dry deposition rate of nh4","kg m-2 s-1","dry deposition includes gravitational settling, impact scavenging, and turbulent deposition","None","drynh4","tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_due_to_dry_deposition","time: mean","None","real","longitude latitude time","drynh4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"45","8e67a3e82efbb02a7efe67da456408fa","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baac51e2-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__drynh4",
"1","Wet Deposition Rate of NH4+NH3","kg m-2 s-1","unset","None","wetnh4xx","tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_due_to_wet_deposition","time: mean","None","real","longitude latitude time","wetnh4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"46","72833974bfff2c716a4aa2c952b64a7f","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","babd2cb0-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__wetnh4",
"1","total emission rate of seasalt","kg m-2 s-1","Integrate 3D emission field vertically to 2d field.","None","emiss","tendency_of_atmosphere_mass_content_of_seasalt_dry_aerosol_due_to_emission","time: mean","None","real","longitude latitude time","emiss","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"47","377058633cbc6b6700caad600fb06009","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baacf6b0-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__emiss",
"3","dry deposition rate of seasalt","kg m-2 s-1","Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition.","None","dryss","tendency_of_atmosphere_mass_content_of_seasalt_dry_aerosol_due_to_dry_deposition","time: mean","None","real","longitude latitude time","dryss","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"48","9b53f7b02bc4f1e2af69632f52a18b28","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","baac75a0-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__dryss","m01s38i218,m01s38i219,m01s38i218"
"3","wet deposition rate of seasalt","kg m-2 s-1",,"None","wetss","tendency_of_atmosphere_mass_content_of_seasalt_dry_aerosol_due_to_wet_deposition","time: mean","None","real","longitude latitude time","wetss","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"49","c97520628498eea6e19cc1be19c73677","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","babd4588-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__wetss",
"1","total emission rate of dust","kg m-2 s-1","Integrate 3D emission field vertically to 2d field.","None","emidust","tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_due_to_emission","time: mean","None","real","longitude latitude time","emidust","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"50","96d843d6b5a59d1e53e07df9641def86","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baacc7f8-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__emidust",
"1","dry deposition rate of dust","kg m-2 s-1","Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition.","None","drydust","tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_due_to_dry_deposition","time: mean","None","real","longitude latitude time","drydust","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"51","6444d8c6e394c5d66ae3f732f0ede043","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baac4580-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__drydust","m01s38i233,m01s38i234,m01s38i235,m01s38i236,m01s38i233"
"1","wet deposition rate of dust","kg m-2 s-1",,"None","wetdust","tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_due_to_wet_deposition","time: mean","None","real","longitude latitude time","wetdust","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"52","0f914086f4c1cd76f867eef7cd71154d","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","babd23b4-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__wetdust",
"1","Load of Dry Aerosol Organic Matter","kg m-2","atmosphere dry organic content: This is the vertically integrated sum of atmosphere_primary_organic_content and atmosphere_secondary_organic_content (see next two table entries).","atmosphere dry organic content: This is the vertically integrated sum of atmosphere_primary_organic_content and atmosphere_secondary_organic_content (see next two table entries).","loadoa","atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol","time: mean","None","real","longitude latitude time","loadoa","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"54","0083db3aca27478aebd38e9de419dda1","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0bcdc-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__loadoa",
"1","Load of Dry Aerosol Primary Organic Matter","kg m-2","unset","None","loadpoa","atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol","time: mean","None","real","longitude latitude time","loadpoa","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"55","0b532d0ceea95666627dcf99b44f68c3","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0bf0c-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__loadpoa",
"1","Load of Dry Aerosol Secondary Organic Matter","kg m-2","unset","None","loadsoa","atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol","time: mean","None","real","longitude latitude time","loadsoa","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"56","3ba3b98a96f7c6bc89f96004879811d3","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0c36c-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__loadsoa",
"1","Load of Black Carbon Aerosol","kg m-2","unset","None","loadbc","atmosphere_mass_content_of_black_carbon_dry_aerosol","time: mean","None","real","longitude latitude time","loadbc","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"57","63f4c915f87b16a8be343d68da4cb588","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0b3b8-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__loadbc",
"1","Load of SO4","kg m-2","unset","None","loadso4","atmosphere_mass_content_of_sulfate_dry_aerosol","time: mean","None","real","longitude latitude time","loadso4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"58","a17b2a3bcad6c41455a7e2474fb1fdcb","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0c13c-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__loadso4",
"1","Load of Dust","kg m-2","unset","None","loaddust","atmosphere_mass_content_of_dust_dry_aerosol","time: mean","None","real","longitude latitude time","loaddust","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"59","c23a39645d860d5a2d7f34ea91d1fd82","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0b606-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__loaddust",
"1","Load of Seasalt","kg m-2","unset","None","loadss","atmosphere_mass_content_of_seasalt_dry_aerosol","time: mean","None","real","longitude latitude time","loadss","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"60","e8d9deb887c24ae8008ca2179208f99d","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0c5b0-e5dd-11e5-8482-ac72891c3257","False",2,"False","False","False","False","lo-la-ti__loadss",
"1","Load of NO3","kg m-2","unset","None","loadno3","atmosphere_mass_content_of_nitrate_dry_aerosol","time: mean","None","real","longitude latitude time","loadno3","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"61","ea403af77498d4ba904c34318ad875d2","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab0baa2-e5dd-11e5-8482-ac72891c3257","False",-1,"False","False","False","False","lo-la-ti__loadno3",
"3","Load of NH4","kg m-2","unset","None","loadnh4","atmosphere_mass_content_of_ammonium_dry_aerosol","time: mean","None","real","longitude latitude time","loadnh4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"62","56a47cf7cfc55a6e7e2cd20570ca58d2","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab0b868-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__loadnh4",
"3","Surface Concentration of Dry Aerosol Organic Matter","kg m-3","mass concentration of particulate organic matter dry aerosol in air in model lowest layer","mass concentration of particulate organic matter dry aerosol in air in model lowest layer","sconcoa","mass_concentration_of_particulate_organic_matter_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcoa","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"64","654d9903a5014422f1600f217655fc2c","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6e904-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcoa",
"3","Surface Concentration of Dry Aerosol Primary Organic Matter","kg m-3","mass concentration of primary particulate organic matter dry aerosol in air in model lowest layer","mass concentration of primary particulate organic matter dry aerosol in air in model lowest layer","sconcpoa","mass_concentration_of_primary_particulate_organic_matter_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcpoa","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"65","626a1f87de52c83d73b07cf8de8bd2b5","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6eb52-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcpoa",
"3","Surface Concentration of Dry Aerosol Secondary Organic Matter","kg m-3","mass concentration of secondary particulate organic matter dry aerosol in air in model lowest layer.  If the model lumps SOA with POA, then their sum is reported as POA.","mass concentration of secondary particulate organic matter dry aerosol in air in model lowest layer.  If the model lumps SOA with POA, then their sum is reported as POA.","sconcsoa","mass_concentration_of_secondary_particulate_organic_matter_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcsoa","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"66","0444d39b24ea5bc05790d7d4e871b641","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6f016-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcsoa",
"3","Surface Concentration of Black Carbon Aerosol","kg m-3","mass concentration of black carbon dry aerosol in air in model lowest layer","mass concentration of black carbon dry aerosol in air in model lowest layer","sconcbc","mass_concentration_of_black_carbon_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcbc","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"67","e0d5d0709e1673b255a8935b1109a696","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6dad6-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcbc",
"3","Surface Concentration of SO4","kg m-3","mass concentration of sulfate dry aerosol in air in model lowest layer.","mass concentration of sulfate dry aerosol in air in model lowest layer.","sconcso4","mass_concentration_of_sulfate_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcso4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"68","96435c8c0c0a8a7423d6abb6c027da69","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6edaa-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcso4",
"3","Surface Concentration of Dust","kg m-3","mass concentration of dust dry aerosol in air in model lowest layer","mass concentration of dust dry aerosol in air in model lowest layer","sconcdust","mass_concentration_of_dust_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcdust","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"69","1ca290c839426f31f70a0d2862e1c611","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6dd1a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcdust",
"3","Surface Concentration of Seasalt","kg m-3","mass concentration of seasalt dry aerosol in air in model lowest layer","mass concentration of seasalt dry aerosol in air in model lowest layer","sconcss","mass_concentration_of_seasalt_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcss","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"70","31a3caf70db7a8ed71e8d0a226365105","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6f25a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcss",
"3","Surface Concentration of NO3","kg m-3","Mass concentration in model lowest layer","Mass concentration in model lowest layer","sconcno3","mass_concentration_of_nitrate_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcno3","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"71","28325b809f8b21b7051d838e3400277c","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6e6ca-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcno3",
"3","Surface Concentration of NH4","kg m-3","Mass concentration in model lowest layer","Mass concentration in model lowest layer","sconcnh4","mass_concentration_of_ammonium_dry_aerosol_in_air","time: mean","None","real","longitude latitude alev1 time","sconcnh4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"72","f47bb31a68fb277e98853bb14a35a4c2","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab6e490-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-al-ti__sconcnh4",
"2","Surface Diffuse Downwelling Shortwave Radiation","W m-2","unset","None","rsdsdiff","surface_diffuse_downwelling_shortwave_flux_in_air","time: mean","None","real","longitude latitude time","rsdsdiff","aerosol land","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"74","f27656eeae247192e82aa1032c911399","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab61998-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__rsdsdiff","m01s01i231"
"2","Surface Diffuse Downwelling Clear Sky Shortwave Radiation","W m-2","unset","None","rsdscsdiff","surface_diffuse_downwelling_shortwave_flux_in_air_assuming_clear_sky","time: mean","None","real","longitude latitude time","rsdscsdiff","aerosol land","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"75","6ca9dd8a089b15fb96841e9fe56411cf","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","bab61524-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__rsdscsdiff",
"1","cloud-top effective droplet radius","m","Droplets are liquid only.  This is the effective radius """"as seen from space"""" over liquid cloudy portion of grid cell. This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere.TOA) each time sample when computing monthly mean. Reported values are weighted by total liquid cloud top fraction of  (as seen from","Droplets are liquid only.  This is the effective radius """"as seen from space"""" over liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.","reffclwtop","effective_radius_of_cloud_liquid_water_particle_at_liquid_water_cloud_top","time: mean","None","real","longitude latitude time","reffclwtop","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"76","83d1d066c3325c7402b6265eee068056","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","bab4e456-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","UM:1","lo-la-ti__reffclwtop","m01s01i245,m01s01i246"
"1","Cloud Droplet Number Concentration of Cloud Tops","m-3","Droplets are liquid only.  Report concentration ""as seen from space"" over liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, it is better to sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.","Droplets are liquid only.  Report concentration """"as seen from space"""" over liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, it is better to sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.","cldncl","number_concentration_of_cloud_liquid_water_particles_in_air_at_liquid_water_cloud_top","time: mean","None","real","longitude latitude time","cldncl","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"77","069ed8a3f93e92dab9e61f59b4d5338e","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baaa6800-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","UM:1","lo-la-ti__cldncl",
"1","Ice Crystal Number Concentration of Cloud Tops","m-3","concentration """"as seen from space"""" over ice-cloud portion of grid cell.  This is the value from uppermost model layer with ice cloud or, if available, it is the sum over all ice cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total ice cloud top fraction (as seen from TOA) of each time sample when computing monthly mean.","concentration """"as seen from space"""" over ice-cloud portion of grid cell.  This is the value from uppermost model layer with ice cloud or, if available, it is the sum over all ice cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total ice cloud top fraction (as seen from TOA) of each time sample when computing monthly mean.","cldnci","number_concentration_of_ice_crystals_in_air_at_ice_cloud_top","time: mean","None","real","longitude latitude time","cldnci","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"78","59d5c1ca37702f3ab916f1c9096d8f7f","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baaa65c6-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__cldnci",
"1","Column Integrated Cloud Droplet Number","m-2","Droplets are liquid only.  Values are weighted by liquid cloud fraction in each layer when vertically integrating, and for monthly means the samples are weighted by total liquid cloud fraction (as seen from TOA).","Droplets are liquid only.  Values are weighted by liquid cloud fraction in each layer when vertically integrating, and for monthly means the samples are weighted by total liquid cloud fraction (as seen from TOA).","cldnvi","atmosphere_number_content_of_cloud_droplets","time: mean","None","real","longitude latitude time","cldnvi","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"79","f946653cd518e221676f263a895c7852","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baaa6dfa-e5dd-11e5-8482-ac72891c3257","False",1,"False","False","False","UM:1","lo-la-ti__cldnvi","m01s01i280,m01s01i281"
"1","Concentration of Dust","kg m-3","unset","None","concdust","mass_concentration_of_dust_dry_aerosol_in_air","time: mean","None","None","longitude latitude alevel time  ","concdust","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"97","a9e338f20a1b85e4758c5b3cb0ad961c","CFMIP,DAMIP,GeoMIP,PMIP,VIACSAB","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,GeoMIP,HighResMIP,ISMIP6,PMIP,ScenarioMIP",,,,,,,"CHECK",,
