Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,vid,MIPs (requesting),MIPs (by experiment),uid,AWI,CNRM,CMCC,ECEarth,MPI,METOFFICE,MO_key,STASH
3,Ocean Tracer XY Laplacian Diffusivity,m2 s-1,unset,None,diftrxylo,ocean_tracer_xy_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,diftrxylo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,33,478c43820503be64675fb49227d2f999,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabdeec-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__diftrxylo,
3,Ocean Tracer XY Laplacian Diffusivity,m2 s-1,unset,None,diftrxylo2d,ocean_tracer_xy_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,diftrxylo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,33,7e5c149f1e25eda4d115348034f50693,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabe16c-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__diftrxylo2d,
3,Ocean Tracer XY Biharmonic Diffusivity,m4 s-1,unset,None,diftrxybo,ocean_tracer_xy_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,diftrxybo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,34,007c5380d1b91abef954c3b97871f018,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabda28-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__diftrxybo,
3,Ocean Tracer XY Biharmonic Diffusivity,m4 s-1,unset,None,diftrxybo2d,ocean_tracer_xy_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,diftrxybo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,34,7503d83f1d23eb69f7df347bdfc94a55,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabdc80-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__diftrxybo2d,
3,tendency of ocean eddy kinetic energy content due to parameterized eddy advection,W/m2,"Depth integrated impacts on kinetic energy arising from parameterized eddy-induced advection. For CMIP5, this diagnostic was 3d, whereas the CMIP6 depth integrated diagnostic is sufficient for many purposes and reduces archive requirements.",None,tnkebto,tendency_of_ocean_eddy_kinetic_energy_content_due_to_parameterized_eddy_advection,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,tnkebto,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,35,bb27046ce21470dfbbecdd4f7eca546a,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",bab9e3fc-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__tnkebto,
3,Tendency of Ocean Eddy Kinetic Energy Content due to Bolus Transport,W m-2,unset,None,tnkebto2d,tendency_of_ocean_eddy_kinetic_energy_content_due_to_bolus_transport,time: mean within years time: mean over years,None,real,longitude latitude time2,tnkebto2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,35,ea45f61e09a2fa4176b37495c5bdacc4,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",bab9e672-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__tnkebto2d,
3,ocean momentum xy laplacian diffusivity,m2/sec,Lateral Laplacian viscosity applied to the momentum equitions.,None,difmxylo,ocean_momentum_xy_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,difmxylo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,36,64c32fcf490e2e5e9918a5401fa48424,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabbbc4-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__difmxylo,
3,Ocean Momentum XY Laplacian Diffusivity,m2 s-1,unset,None,difmxylo2d,ocean_momentum_xy_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,difmxylo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,36,7b15f9377ff09e467bc81de3e3e2d1f0,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabbe26-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__difmxylo2d,
3,ocean momentum xy biharmonic diffusivity,m4/sec,Lateral biharmonic viscosity applied to the momentum equitions.,None,difmxybo,ocean_momentum_xy_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,difmxybo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,37,84115d24881654a3deceba63b22cba06,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabb6c4-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__difmxybo,
3,Ocean Momentum XY Biharmonic Diffusivity,m4 s-1,unset,None,difmxybo2d,ocean_momentum_xy_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,difmxybo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,37,b81bc517f95a29214fbb704bc235dd7c,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabb944-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__difmxybo2d,
3,ocean kinetic energy dissipation per unit area due to xy friction,W/m2,"Depth integrated impacts on kinetic energy arising from lateral frictional dissipation associated with Laplacian and/or biharmonic viscosity. For CMIP5, this diagnostic was 3d, whereas the CMIP6 depth integrated diagnostic is sufficient for many purposes and reduces archive requirements.",None,dispkexyfo,ocean_kinetic_energy_dissipation_per_unit_area_due_to_xy_friction,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,dispkexyfo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,38,f56a3a44b60650b58309b1d8cf58b913,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabf9b8-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__dispkexyfo,
3,Ocean Kinetic Energy Dissipation Per Unit Area due to XY Friction,W m-2,unset,None,dispkexyfo2d,ocean_kinetic_energy_dissipation_per_unit_area_due_to_xy_friction,time: mean within years time: mean over years,None,real,longitude latitude time2,dispkexyfo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,38,9c4371c6be45e3f87d140d4f5a4153f3,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabfc7e-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__dispkexyfo2d,
1,Depth Below Geoid of Ocean Layer,m,,None,zfull,depth_below_geoid,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,zfull,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,55,44471dd9799293cef70ac63fcdd2476e,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",babd718e-e5dd-11e5-8482-ac72891c3257,False,-999,False,x,x,False,lo-la-ol-ti__zfull,
1,Depth Below Geoid of Interfaces Between Ocean Layers,m,,None,zhalf,depth_below_geoid,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,zhalf,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,56,e4f788872546d474c64f89798a4cb8cb,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",babdab22-e5dd-11e5-8482-ac72891c3257,False,1,False,x,x,False,lo-la-ol-ti__zhalf,
