"priority","long_name","units","description","comment","name","standard_name","cell_methods","positive","type","dimensions","out_name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Sea-ice heat content per unit area","J m-2","Heat content of all ice in grid cell divided by total grid-cell area. Water at 0 Celsius is assumed to have a heat content of 0 J.  Does not include heat content of snow, but does include heat content of brine. Heat content is always negative, since both the sensible and the latent heat content of ice are less than that of water",,"sihc","integral_of_sea_ice_temperature_wrt_depth_expressed_as_heat_content","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sihc","seaIce","mon","area: areacello","SIMIP [seaicemon]",,"29","590f9d30-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d38ec-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","CICE:1","lo-la-ti_a:m-seaice_sihc","Structure not defined"
"1","Snow-heat content per unit area","J m-2","Heat-content of all snow in grid cell divided by total grid-cell area. Snow-water equivalent at 0 Celsius is assumed to have a heat content of 0 J.  Does not include heat content of sea ice.",,"sisnhc","thermal_energy_content_of_surface_snow","time: mean where sea_ice area: mean where sea_ice area: mean where snow over sea_ice",,,"longitude latitude time","sisnhc","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"30","5912f890-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d3f18-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","CICE:1","lo-la-ti_a:m-seaice_sisnhc","Structure not defined"
"1","Freshwater flux from sea-ice surface","kg m-2 s-1","Total flux of fresh water from sea-ice surface into underlying ocean. This combines both surface melt water that drains directly into the ocean and the drainage of surface melt pond. By definition, this flux is always positive.",,"siflfwdrain","freshwater_flux_from_ice_surface","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","siflfwdrain","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"31","0353bea4-dca0-11e5-81c9-5404a60d96b5","C4MIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d4404-00a8-11e6-ab7d-5404a60d96b5","NOT IN SIMIP GMD PAPER","NOT IN SIMIP GMD PAPER","NOT IN SIMIP GMD PAPER","NOT IN SIMIP GMD PAPER","NOT IN SIMIP GMD PAPER","NOT IN SIMIP GMD PAPER","lo-la-ti_a:m-seaice_siflfwdrain","Structure not defined"
"2","sea-ice area fraction change from thermodynamics","1/s","Total change in sea-ice area fraction through thermodynamic processes",,"sidconcth","tendency_of_sea_ice_area_fraction_due_to_thermodynamics","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidconcth","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"32","590dc60e-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d4954-00a8-11e6-ab7d-5404a60d96b5","False","False","x","False","False","False","lo-la-ti_a:m-seaice_sidconcth","Structure not defined"
"2","sea-ice area fraction change from dynamics","1/s","Total change in sea-ice area fraction through dynamics-related processes (advection, divergence...)",,"sidconcdyn","tendency_of_sea_ice_area_fraction_due_to_dynamics","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidconcdyn","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"33","590ee584-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d4eb8-00a8-11e6-ab7d-5404a60d96b5","False","False","x","False","False","False","lo-la-ti_a:m-seaice_sidconcdyn","Structure not defined"
"1","sea-ice mass change from thermodynamics","kg m-2 s-1","Total change in sea-ice mass from thermodynamic processes divided by grid-cell area",,"sidmassth","tendency_of_sea_ice_amount_due_to_thermodynamics","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidmassth","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"34","590d95d0-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d5408-00a8-11e6-ab7d-5404a60d96b5","False","False","x","False","False","CICE:1","lo-la-ti_a:m-seaice_sidmassth","Structure not defined"
"1","sea-ice mass change from dynamics","kg m-2 s-1","Total change in sea-ice mass through dynamics-related processes (advection,...) divided by grid-cell area",,"sidmassdyn","tendency_of_sea_ice_amount_due_to_dynamics","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidmassdyn","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"35","591357b8-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d5958-00a8-11e6-ab7d-5404a60d96b5","False","False","x","False","False","CICE:1","lo-la-ti_a:m-seaice_sidmassdyn","Structure not defined"
"2","sea-ice mass change through growth in supercooled open water (aka frazil)","kg m-2 s-1","The rate of change of sea ice mass due to sea ice formation in supercooled water (often through frazil formation) divided by grid-cell area. Together, sidmassgrowthwat and sidmassgrowthbot should give total ice growth",,"sidmassgrowthwat","tendency_of_sea_ice_amount_due_to_freezing_in_open_water","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidmassgrowthwat","seaIce","mon","area: areacello","SIMIP [seaicemon]",,"36","59149c7c-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d5e8a-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sidmassgrowthwat","Structure not defined"
"2","sea-ice mass change through basal growth","kg m-2 s-1","The rate of change of sea ice mass due to vertical growth of existing sea ice at its base divided by grid-cell area.",,"sidmassgrowthbot","tendency_of_sea_ice_amount_due_to_congelation_ice_accumulation","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidmassgrowthbot","seaIce","mon","area: areacello","SIMIP [seaicemon]",,"37","590db4ac-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d6524-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sidmassgrowthbot","Structure not defined"
"2","sea-ice mass change through snow-to-ice conversion","kg m-2 s-1","The rate of change of sea ice mass due to transformation of snow to sea ice divided by grid-cell area",,"sidmasssi","tendency_of_sea_ice_amount_due_to_snow_conversion","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sidmasssi","seaIce","mon","area: areacello","SIMIP [seaicemon]",,"38","590d3518-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d6a42-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sidmasssi","Structure not defined"
