"included","table_id","priority","long_name","units","comment","questions & notes","out_name","standard_name","uncinfirmed or proposed standard name","unformatted units","cell_methods","valid_min","valid_max","ok_min_mean_abs","ok_max_mean_abs","positive","dimensions","type","name","modeling_realm","frequency","cell_measures","flag_values","flag_meanings","OMIP priority","OMIP override"
"0","cfMon","1","Upwelling Shortwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rsu","upwelling_shortwave_flux_in_air","None","W m-2","time: mean","","","","","up","longitude latitude alevhalf time","real","rsu","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Downwelling Longwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rld","downwelling_longwave_flux_in_air","None","W m-2","time: mean","","","","","down","longitude latitude alevhalf time","real","rld","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Downwelling Shortwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rsd","downwelling_shortwave_flux_in_air","None","W m-2","time: mean","","","","","down","longitude latitude alevhalf time","real","rsd","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Upwelling Clear-Sky Longwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rlucs","upwelling_longwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","up","longitude latitude alevhalf time","real","rlucs","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Upwelling Clear-Sky Shortwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rsucs","upwelling_shortwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","up","longitude latitude alevhalf time","real","rsucs","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Downwelling Clear-Sky Longwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rldcs","downwelling_longwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","down","longitude latitude alevhalf time","real","rldcs","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Downwelling Clear-Sky Shortwave Radiation","W m-2","Includes also the fluxes at the surface and TOA.","None","rsdcs","downwelling_shortwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","down","longitude latitude alevhalf time","real","rsdcs","atmos","mon","area: areacella","None","None","",""
"1","cfMon","1","Air Temperature","K","","None","ta","air_temperature","None","K","time: mean","","","","","","longitude latitude alevel time","real","ta","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Air Temperature","K s-1","","None","tnt","tendency_of_air_temperature","None","K s-1","time: mean","","","","","","longitude latitude alevel time","real","tnt","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Air Temperature due to Advection","K s-1","","None","tnta","tendency_of_air_temperature_due_to_advection","None","K s-1","time: mean","","","","","","longitude latitude alevel time","real","tnta","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Air Temperature due to Diabatic Processes","K s-1","","None","tntmp","tendency_of_air_temperature_due_to_model_physics","None","K s-1","time: mean","","","","","","longitude latitude alevel time","real","tntmp","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Air Temperature Due to Stratiform Cloud and Precipitation and Boundary Layer Mixing","K s-1","","None","tntscpbl","tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing","None","K s-1","time: mean","","","","","","longitude latitude alevel time","real","tntscpbl","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Air Temperature due to Radiative Heating","K s-1","","None","tntr","tendency_of_air_temperature_due_to_radiative_heating","None","K s-1","time: mean","","","","","","longitude latitude alevel time","real","tntr","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Air Temperature due to Moist Convection","K s-1","","None","tntc","tendency_of_air_temperature_due_to_convection","None","K s-1","time: mean","","","","","","longitude latitude alevel time","real","tntc","atmos","mon","area: areacella","None","None","",""
"1","cfMon","1","Relative Humidity","%","","None","hur","relative_humidity","None","%","time: mean","","","","","","longitude latitude alevel time","real","hur","atmos","mon","area: areacella","None","None","",""
"1","cfMon","1","Specific Humidity","1","","None","hus","specific_humidity","None","1","time: mean","","","","","","longitude latitude alevel time","real","hus","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Specific Humidity","s-1","","None","tnhus","tendency_of_specific_humidity","None","s-1","time: mean","","","","","","longitude latitude alevel time","real","tnhus","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Specific Humidity due to Advection","s-1","","None","tnhusa","tendency_of_specific_humidity_due_to_advection","None","s-1","time: mean","","","","","","longitude latitude alevel time","real","tnhusa","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Specific Humidity due to Convection","s-1","","None","tnhusc","tendency_of_specific_humidity_due_to_convection","None","s-1","time: mean","","","","","","longitude latitude alevel time","real","tnhusc","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Specific Humidity due to Diffusion","s-1","","None","tnhusd","tendency_of_specific_humidity_due_to_diffusion","None","s-1","time: mean","","","","","","longitude latitude alevel time","real","tnhusd","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Specific Humidity due to Stratiform Cloud Condensation and Evaporation","s-1","","None","tnhusscpbl","tendency_of_specific_humidity_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing","None","s-1","time: mean","","","","","","longitude latitude alevel time","real","tnhusscpbl","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Tendency of Specific Humidity due to Model Physics","s-1","This includes sources and sinks from parametrized physics (e.g. convection, stratiform condensation/evaporation, etc.) and excludes sources and sinks from resolved dynamics and diffusion.","None","tnhusmp","tendency_of_specific_humidity_due_to_model_physics","None","s-1","time: mean","","","","","","longitude latitude alevel time","real","tnhusmp","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Eddy Viscosity Coefficients for Momentum","m2 s-1","","None","eviscu","atmosphere_momentum_diffusivity","None","m2 s-1","time: mean","","","","","","longitude latitude alevel time","real","eviscu","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","Eddy Diffusivity Coefficients for Temperature","m2 s-1","","None","evisct","atmosphere_heat_diffusivity","None","m2 s-1","time: mean","","","","","","longitude latitude alevel time","real","evisct","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","ISCCP Total Cloud Fraction","%","","None","cltisccp","cloud_area_fraction","None","%","time: mean","","","","","","longitude latitude time","real","cltisccp","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","ISCCP Mean Cloud Albedo","1","time-means weighted by the ISCCP Total Cloud Fraction - see http://cfmip.metoffice.com/COSP.html","None","albisccp","cloud_albedo","None","1","time: mean","","","","","","longitude latitude time","real","albisccp","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","ISCCP Mean Cloud Top Pressure","Pa","time-means weighted by the ISCCP Total Cloud Fraction - see http://cfmip.metoffice.com/COSP.html","None","pctisccp","air_pressure_at_cloud_top","None","Pa","time: mean","","","","","","longitude latitude time","real","pctisccp","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","ISCCP Cloud Area Fraction","%","","None","clisccp","isccp_cloud_area_fraction","None","%","time: mean","","","","","","longitude latitude plev7c tau time","real","clisccp","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","CALIPSO Total Cloud Fraction","%","","None","cltcalipso","cloud_area_fraction","None","%","time: mean","","","","","","longitude latitude time","real","cltcalipso","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","CALIPSO Low Level Cloud Fraction","%","","None","cllcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude time p840","real","cllcalipso","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","CALIPSO Mid Level Cloud Fraction","%","","None","clmcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude time p560","real","clmcalipso","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","CALIPSO High Level Cloud Fraction","%","","None","clhcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude time p220","real","clhcalipso","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","CALIPSO Cloud Fraction","%","","None","clcalipso","cloud_area_fraction_in_atmosphere_layer","None","%","time: mean","","","","","","longitude latitude alt40 time","real","clcalipso","atmos","mon","area: areacella","None","None","",""
"0","cfMon","1","PARASOL Reflectance","1","This is reflectance as seen at the top of the atmosphere.","None","parasolRefl","toa_bidirectional_reflectance","None","1","time: mean","","","","","","longitude latitude sza5 time","real","parasolRefl","atmos","mon","area: areacella","None","None","",""
"1","cfDay","1","Surface Air Pressure","Pa","","None","ps","surface_air_pressure","None","Pa","time: mean","","","","","","longitude latitude time","real","ps","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","TOA Incident Shortwave Radiation","W m-2","","None","rsdt","toa_incoming_shortwave_flux","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rsdt","atmos","day","area: areacella","None","None","",""
"1","cfDay","1","TOA Outgoing Shortwave Radiation","W m-2","","None","rsut","toa_outgoing_shortwave_flux","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rsut","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Surface Downwelling Clear-Sky Shortwave Radiation","W m-2","","None","rsdscs","surface_downwelling_shortwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rsdscs","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Surface Upwelling Clear-Sky Shortwave Radiation","W m-2","","None","rsuscs","surface_upwelling_shortwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","up","longitude latitude time","real","rsuscs","atmos","day","area: areacella","None","None","",""
"0","cfDay","1","Surface Downwelling Clear-Sky Longwave Radiation","W m-2","","None","rldscs","surface_downwelling_longwave_flux_in_air_assuming_clear_sky","None","W m-2","time: mean","","","","","down","longitude latitude time","real","rldscs","atmos","day","area: areacella","None","None","",""
